date,co,no,no2,o3,so2,pm2_5,pm10,nh3
2020-12-08 01:00:00,175.24,2.01,4.93,41.49,5.78,1.36,2.1,1.22
2020-12-08 02:00:00,176.91,1.37,4.5,54.36,6.02,1.5,2.63,1.0
2020-12-08 03:00:00,178.58,1.16,4.33,60.08,6.26,1.69,3.32,0.88
2020-12-08 04:00:00,181.91,1.27,4.84,61.51,6.8,1.92,3.79,0.87
2020-12-08 05:00:00,176.91,1.31,4.33,55.08,5.84,1.74,3.81,0.72
2020-12-08 06:00:00,171.9,1.51,3.64,51.5,4.95,1.71,4.53,0.63
2020-12-08 07:00:00,170.23,1.52,3.47,47.92,4.59,1.77,5.25,0.58
2020-12-08 08:00:00,170.23,1.4,3.26,45.06,4.05,1.8,5.82,0.5
2020-12-08 09:00:00,176.91,2.04,4.93,39.34,4.95,2.05,7.05,0.69
2020-12-08 10:00:00,183.58,1.9,7.71,32.9,5.54,2.29,8.06,0.9
2020-12-08 11:00:00,188.59,0.45,10.63,27.9,5.9,2.64,9.52,1.05
2020-12-08 12:00:00,196.93,0.09,11.65,24.68,5.72,3.31,11.85,1.2
2020-12-08 13:00:00,203.61,0.12,13.02,22.17,5.78,3.92,13.22,1.39
2020-12-08 14:00:00,211.95,0.15,14.91,20.92,6.38,4.21,13.3,1.62
2020-12-08 15:00:00,226.97,0.27,19.02,17.35,7.09,4.54,13.12,1.79
2020-12-08 16:00:00,226.97,0.34,20.91,14.66,7.57,4.56,12.57,1.62
2020-12-08 17:00:00,220.3,0.34,20.74,13.41,8.23,4.53,12.11,1.43
2020-12-08 18:00:00,213.62,0.62,21.76,9.3,9.3,5.01,12.61,1.41
2020-12-08 19:00:00,216.96,2.07,24.33,3.17,10.01,5.89,13.54,1.39
2020-12-08 20:00:00,223.64,6.48,24.33,0.3,10.37,7.03,14.67,1.39
2020-12-08 21:00:00,233.65,13.19,22.62,0.02,10.49,8.16,15.63,1.35
2020-12-08 22:00:00,253.68,21.68,19.36,1.88,11.68,9.26,16.7,1.57
2020-12-08 23:00:00,300.41,32.63,18.34,6.17,15.02,11.07,19.09,2.82
2020-12-09 00:00:00,208.62,12.18,18.51,28.97,21.22,7.23,14.31,2.38
2020-12-09 01:00:00,201.94,7.82,15.94,43.99,16.69,6.87,14.22,2.03
2020-12-09 02:00:00,200.27,4.41,13.88,70.1,14.42,8.14,16.46,1.81
2020-12-09 03:00:00,193.6,1.62,8.14,101.57,10.37,8.93,17.46,1.41
2020-12-09 04:00:00,183.58,0.64,3.81,110.15,6.68,7.56,15.09,1.0
2020-12-09 05:00:00,171.9,0.46,2.36,89.41,4.23,4.99,11.01,0.68
2020-12-09 06:00:00,166.89,0.59,2.31,70.1,3.46,3.58,8.55,0.53
2020-12-09 07:00:00,163.56,0.69,2.34,57.94,3.07,3.0,7.53,0.42
2020-12-09 08:00:00,163.56,0.69,2.27,52.21,2.62,2.72,6.92,0.37
2020-12-09 09:00:00,168.56,0.82,3.0,47.92,2.65,2.5,6.08,0.44
2020-12-09 10:00:00,173.57,0.73,4.63,43.63,2.98,2.35,5.32,0.59
2020-12-09 11:00:00,175.24,0.14,6.17,38.62,3.19,2.26,5.1,0.68
2020-12-09 12:00:00,173.57,0.01,6.68,35.41,3.22,2.25,5.36,0.71
2020-12-09 13:00:00,173.57,0.02,7.45,32.19,3.52,2.3,5.7,0.82
2020-12-09 14:00:00,175.24,0.03,8.91,28.61,4.11,2.41,5.89,1.01
2020-12-09 15:00:00,188.59,0.15,12.85,20.56,4.65,2.84,6.45,1.33
2020-12-09 16:00:00,198.6,0.47,16.62,11.8,5.25,3.24,6.79,1.39
2020-12-09 17:00:00,195.27,0.96,18.85,6.44,6.38,3.71,7.23,1.38
2020-12-09 18:00:00,193.6,1.93,21.25,3.04,7.51,4.59,8.33,1.41
2020-12-09 19:00:00,188.59,3.33,21.42,1.26,8.23,5.71,9.72,1.49
2020-12-09 20:00:00,185.25,5.03,20.22,0.51,8.58,7.01,11.34,1.54
2020-12-09 21:00:00,185.25,7.26,19.71,0.17,9.54,8.53,13.16,1.49
2020-12-09 22:00:00,203.61,12.96,19.02,1.21,11.68,10.53,15.66,1.69
2020-12-09 23:00:00,257.02,24.81,19.36,5.63,16.93,13.57,19.49,2.57
2020-12-10 00:00:00,230.31,20.34,23.99,20.74,29.8,16.74,22.64,1.62
2020-12-10 01:00:00,253.68,21.23,31.53,35.41,36.24,20.68,27.59,1.93
2020-12-10 02:00:00,243.66,15.42,34.62,62.94,38.15,25.43,33.74,1.46
2020-12-10 03:00:00,205.28,4.86,19.19,100.14,25.03,23.2,31.89,0.17
2020-12-10 04:00:00,188.59,0.92,7.11,108.72,11.68,17.22,27.69,0.0
2020-12-10 05:00:00,185.25,0.35,4.76,85.12,5.96,14.04,33.42,0.0
2020-12-10 06:00:00,185.25,0.14,4.63,66.52,4.65,12.29,37.06,0.01
2020-12-10 07:00:00,180.24,0.14,4.54,41.84,3.82,8.03,29.06,0.13
2020-12-10 08:00:00,180.24,0.09,4.28,32.19,3.16,5.98,24.27,0.22
2020-12-10 09:00:00,188.59,0.04,4.28,34.69,2.89,5.15,22.68,0.27
2020-12-10 10:00:00,193.6,0.03,4.71,33.62,2.98,5.2,23.19,0.32
2020-12-10 11:00:00,195.27,0.02,4.84,31.47,3.16,5.22,23.12,0.34
2020-12-10 12:00:00,193.6,0.02,4.5,30.76,3.07,5.12,21.89,0.32
2020-12-10 13:00:00,190.26,0.02,4.07,30.4,2.98,4.75,19.13,0.28
2020-12-10 14:00:00,183.58,0.03,3.81,28.61,2.89,4.23,17.43,0.27
2020-12-10 15:00:00,178.58,0.04,3.56,26.11,2.74,3.71,15.54,0.26
2020-12-10 16:00:00,173.57,0.04,3.0,25.75,2.5,3.62,15.56,0.21
2020-12-10 17:00:00,171.9,0.03,2.61,26.11,2.35,3.78,16.98,0.18
2020-12-10 18:00:00,168.56,0.03,2.64,25.75,2.41,4.15,20.62,0.19
2020-12-10 19:00:00,168.56,0.03,2.91,26.82,2.59,3.9,19.11,0.22
2020-12-10 20:00:00,170.23,0.03,3.21,27.18,2.83,3.43,15.89,0.24
2020-12-10 21:00:00,170.23,0.03,3.34,27.18,2.92,2.96,13.41,0.26
2020-12-10 22:00:00,170.23,0.12,3.43,27.18,3.01,2.67,10.96,0.28
2020-12-10 23:00:00,171.9,0.37,3.64,28.25,3.1,2.41,8.87,0.34
2020-12-11 00:00:00,173.57,0.48,3.86,30.76,3.04,2.21,7.93,0.38
2020-12-11 01:00:00,173.57,0.47,3.81,33.62,3.04,2.14,8.36,0.38
2020-12-11 02:00:00,171.9,0.41,3.51,35.76,3.01,2.09,8.42,0.34
2020-12-11 03:00:00,170.23,0.52,3.3,37.19,3.1,1.94,7.1,0.33
2020-12-11 04:00:00,170.23,0.67,3.0,38.27,3.13,1.79,6.36,0.32
2020-12-11 05:00:00,170.23,0.75,2.68,38.62,2.95,1.73,6.17,0.3
2020-12-11 06:00:00,170.23,0.91,2.91,37.19,3.19,1.8,6.71,0.33
2020-12-11 07:00:00,170.23,0.96,3.26,33.98,3.4,1.91,7.32,0.36
2020-12-11 08:00:00,171.9,0.88,3.43,31.47,3.28,1.92,7.64,0.36
2020-12-11 09:00:00,175.24,0.79,4.63,29.33,3.52,1.96,8.2,0.46
2020-12-11 10:00:00,178.58,0.39,6.43,27.9,3.82,2.0,8.21,0.58
2020-12-11 11:00:00,180.24,0.08,6.94,28.25,3.87,2.03,8.23,0.63
2020-12-11 12:00:00,178.58,0.04,6.17,28.61,3.58,2.02,8.29,0.58
2020-12-11 13:00:00,176.91,0.04,5.66,28.61,3.49,2.04,8.4,0.53
2020-12-11 14:00:00,176.91,0.04,5.57,28.25,3.52,2.06,8.48,0.53
2020-12-11 15:00:00,176.91,0.04,5.66,27.9,3.58,2.03,8.29,0.52
2020-12-11 16:00:00,173.57,0.03,4.97,28.61,3.43,1.91,7.84,0.43
2020-12-11 17:00:00,170.23,0.02,3.73,30.04,2.86,1.8,7.38,0.31
2020-12-11 18:00:00,170.23,0.02,4.03,30.4,3.04,1.8,7.27,0.33
2020-12-11 19:00:00,171.9,0.02,4.54,30.4,3.31,1.82,7.4,0.38
2020-12-11 20:00:00,171.9,0.02,4.97,30.76,3.46,1.84,7.5,0.41
2020-12-11 21:00:00,171.9,0.02,5.01,31.11,3.49,1.77,6.92,0.4
2020-12-11 22:00:00,173.57,0.14,4.8,31.47,3.52,1.71,6.47,0.4
2020-12-11 23:00:00,176.91,0.57,4.8,31.83,3.58,1.72,6.26,0.46
2020-12-12 00:00:00,173.57,0.48,2.79,35.76,2.3,1.5,5.6,0.27
2020-12-12 01:00:00,171.9,0.42,2.51,37.19,2.12,1.44,5.29,0.24
2020-12-12 02:00:00,168.56,0.3,2.21,38.27,1.97,1.37,5.17,0.2
2020-12-12 03:00:00,166.89,0.33,1.89,39.7,1.88,1.33,5.14,0.18
2020-12-12 04:00:00,165.22,0.43,1.61,42.2,1.85,1.28,5.16,0.18
2020-12-12 05:00:00,165.22,0.44,1.35,44.7,1.7,1.23,4.98,0.16
2020-12-12 06:00:00,166.89,0.48,1.46,45.78,1.79,1.17,4.53,0.18
2020-12-12 07:00:00,168.56,0.47,1.61,45.06,1.82,1.11,4.14,0.18
2020-12-12 08:00:00,168.56,0.43,1.67,43.27,1.71,1.08,3.91,0.18
2020-12-12 09:00:00,171.9,0.65,2.96,39.7,2.35,1.16,4.22,0.31
2020-12-12 10:00:00,175.24,0.58,4.71,35.05,2.83,1.21,4.27,0.46
2020-12-12 11:00:00,176.91,0.14,6.17,30.4,3.13,1.3,4.37,0.55
2020-12-12 12:00:00,173.57,0.04,5.83,27.18,3.01,1.37,4.31,0.52
2020-12-12 13:00:00,171.9,0.04,5.23,26.11,2.83,1.5,4.3,0.44
2020-12-12 14:00:00,170.23,0.04,5.01,26.11,2.71,1.63,4.29,0.39
2020-12-12 15:00:00,173.57,0.05,5.66,25.39,2.62,1.73,4.21,0.41
2020-12-12 16:00:00,171.9,0.05,6.08,23.96,2.71,1.79,4.13,0.4
2020-12-12 17:00:00,170.23,0.05,6.08,22.89,2.92,1.81,4.09,0.39
2020-12-12 18:00:00,168.56,0.06,6.68,21.46,3.4,1.95,4.22,0.4
2020-12-12 19:00:00,166.89,0.06,6.43,21.1,3.49,2.03,4.16,0.36
2020-12-12 20:00:00,165.22,0.06,5.83,21.28,3.43,2.06,3.98,0.32
2020-12-12 21:00:00,163.56,0.06,5.1,21.82,3.37,2.04,3.75,0.28
2020-12-12 22:00:00,163.56,0.22,4.97,22.53,3.46,2.07,3.68,0.3
2020-12-12 23:00:00,166.89,0.79,4.88,24.68,3.64,2.12,3.8,0.39
2020-12-13 00:00:00,165.22,0.83,3.21,29.68,2.62,2.04,3.91,0.3
2020-12-13 01:00:00,165.22,0.85,2.57,33.26,2.41,2.12,4.25,0.28
2020-12-13 02:00:00,163.56,0.69,1.99,37.55,2.21,2.2,4.55,0.22
2020-12-13 03:00:00,163.56,0.55,1.63,40.41,1.97,2.19,4.68,0.18
2020-12-13 04:00:00,163.56,0.45,1.48,38.62,1.82,2.32,4.88,0.15
2020-12-13 05:00:00,158.55,0.38,1.34,33.98,1.67,2.79,5.36,0.11
2020-12-13 06:00:00,156.88,0.41,1.44,31.47,1.77,3.19,6.04,0.11
2020-12-13 07:00:00,158.55,0.45,1.5,34.33,1.83,3.19,6.88,0.13
2020-12-13 08:00:00,158.55,0.44,1.54,38.98,1.71,2.67,7.36,0.15
2020-12-13 09:00:00,163.56,0.62,2.57,40.77,2.15,2.29,7.52,0.27
2020-12-13 10:00:00,170.23,0.55,4.07,38.27,2.5,2.1,6.47,0.38
2020-12-13 11:00:00,173.57,0.13,5.23,35.05,2.68,2.08,5.6,0.41
2020-12-13 12:00:00,171.9,0.01,4.93,33.98,2.53,2.16,5.4,0.36
2020-12-13 13:00:00,173.57,0.01,4.71,32.9,2.5,2.34,5.72,0.32
2020-12-13 14:00:00,173.57,0.02,4.76,31.47,2.56,2.56,6.07,0.3
2020-12-13 15:00:00,175.24,0.02,4.84,28.97,2.56,2.67,6.6,0.29
2020-12-13 16:00:00,175.24,0.02,4.33,28.61,2.44,2.41,7.23,0.24
2020-12-13 17:00:00,176.91,0.02,4.41,29.68,2.65,2.19,8.12,0.27
2020-12-13 18:00:00,176.91,0.02,4.63,30.04,2.92,2.54,8.97,0.27
2020-12-13 19:00:00,170.23,0.02,4.67,30.4,3.07,3.63,10.48,0.26
2020-12-13 20:00:00,165.22,0.01,4.63,31.83,3.19,4.38,11.59,0.26
2020-12-13 21:00:00,168.56,0.01,4.37,32.19,3.1,4.12,11.52,0.24
2020-12-13 22:00:00,173.57,0.04,4.41,31.11,3.16,3.72,12.47,0.27
2020-12-13 23:00:00,178.58,0.2,4.63,29.68,3.1,3.24,12.53,0.34
2020-12-14 00:00:00,181.91,0.35,3.73,30.4,2.44,2.71,12.13,0.32
2020-12-14 01:00:00,181.91,0.45,3.3,31.83,2.35,2.4,11.25,0.31
2020-12-14 02:00:00,176.91,0.44,2.61,35.05,2.21,2.37,11.19,0.26
2020-12-14 03:00:00,171.9,0.49,2.29,38.27,2.21,2.38,9.38,0.23
2020-12-14 04:00:00,166.89,0.61,2.59,40.05,2.62,2.65,8.14,0.27
2020-12-14 05:00:00,163.56,0.7,2.91,41.84,2.95,3.05,7.7,0.31
2020-12-14 06:00:00,165.22,0.78,3.86,43.63,3.61,3.42,7.31,0.38
2020-12-14 07:00:00,165.22,0.62,4.24,40.77,3.55,3.62,6.48,0.37
2020-12-14 08:00:00,163.56,0.41,4.16,37.55,3.1,3.64,5.49,0.32
2020-12-14 09:00:00,166.89,0.3,5.27,33.26,3.25,3.83,5.59,0.39
2020-12-14 10:00:00,175.24,0.16,6.86,29.33,3.55,3.95,6.4,0.48
2020-12-14 11:00:00,180.24,0.05,7.45,27.9,3.67,3.9,7.81,0.52
2020-12-14 12:00:00,183.58,0.03,7.63,27.9,3.37,3.89,9.36,0.56
2020-12-14 13:00:00,188.59,0.05,8.57,26.46,3.46,3.99,9.88,0.6
2020-12-14 14:00:00,191.93,0.07,9.94,23.6,3.82,4.16,9.61,0.68
2020-12-14 15:00:00,191.93,0.1,11.14,21.1,4.23,4.26,8.69,0.66
2020-12-14 16:00:00,180.24,0.07,9.6,21.99,4.05,4.12,7.45,0.48
2020-12-14 17:00:00,170.23,0.04,7.71,23.96,3.79,4.11,7.04,0.36
2020-12-14 18:00:00,168.56,0.03,7.37,25.75,4.05,4.07,6.76,0.34
2020-12-14 19:00:00,171.9,0.03,7.63,26.82,4.35,3.92,6.21,0.35
2020-12-14 20:00:00,175.24,0.03,7.71,26.82,4.53,3.93,5.99,0.36
2020-12-14 21:00:00,175.24,0.03,7.37,26.11,4.53,4.01,5.91,0.36
2020-12-14 22:00:00,176.91,0.06,7.63,23.96,4.53,3.95,5.59,0.39
2020-12-14 23:00:00,185.25,0.2,8.82,22.17,4.53,3.81,5.22,0.52
2020-12-15 00:00:00,191.93,0.35,8.65,23.25,3.99,3.56,4.88,0.55
2020-12-15 01:00:00,193.6,0.31,7.37,26.46,3.7,3.45,4.82,0.48
2020-12-15 02:00:00,191.93,0.24,5.66,31.11,3.46,3.46,5.01,0.39
2020-12-15 03:00:00,190.26,0.27,3.9,35.05,2.77,3.69,5.35,0.29
2020-12-15 04:00:00,185.25,0.32,3.38,35.41,2.59,3.9,5.63,0.27
2020-12-15 05:00:00,176.91,0.29,2.87,34.69,2.24,3.74,5.26,0.23
2020-12-15 06:00:00,173.57,0.31,3.21,33.26,2.41,3.7,5.35,0.26
2020-12-15 07:00:00,171.9,0.3,3.64,31.83,2.59,4.03,6.22,0.28
2020-12-15 08:00:00,171.9,0.29,3.77,30.76,2.5,4.76,7.94,0.25
2020-12-15 09:00:00,173.57,0.29,4.8,28.97,2.68,5.25,8.9,0.28
2020-12-15 10:00:00,178.58,0.18,6.17,26.11,2.92,5.03,8.12,0.34
2020-12-15 11:00:00,180.24,0.07,6.94,23.96,3.07,4.53,6.74,0.38
2020-12-15 12:00:00,180.24,0.05,6.0,24.32,2.68,3.77,5.4,0.33
2020-12-15 13:00:00,178.58,0.04,4.58,25.75,2.24,3.39,4.74,0.26
2020-12-15 14:00:00,178.58,0.03,3.81,27.18,1.97,3.95,5.33,0.2
2020-12-15 15:00:00,175.24,0.02,3.34,28.97,1.86,4.83,6.16,0.17
2020-12-15 16:00:00,173.57,0.01,3.04,30.04,1.8,5.04,6.32,0.14
2020-12-15 17:00:00,171.9,0.01,2.83,30.4,1.76,4.53,5.67,0.13
2020-12-15 18:00:00,170.23,0.01,2.87,29.68,1.8,4.27,5.28,0.13
2020-12-15 19:00:00,168.56,0.02,2.96,28.61,1.83,3.97,4.75,0.14
2020-12-15 20:00:00,166.89,0.02,3.04,27.9,1.91,4.17,4.9,0.15
2020-12-15 21:00:00,165.22,0.02,3.26,26.82,2.09,4.36,5.32,0.17
2020-12-15 22:00:00,166.89,0.04,3.73,25.39,2.38,4.59,6.03,0.22
2020-12-15 23:00:00,171.9,0.14,4.67,23.25,2.74,4.51,6.47,0.3
2020-12-16 00:00:00,176.91,0.62,4.93,23.25,2.92,4.21,6.18,0.36
2020-12-16 01:00:00,178.58,1.19,4.5,26.46,3.13,4.01,5.9,0.38
2020-12-16 02:00:00,180.24,1.23,4.11,34.69,3.37,3.81,5.71,0.4
2020-12-16 03:00:00,186.92,0.89,3.94,45.78,3.58,3.52,5.3,0.38
2020-12-16 04:00:00,191.93,0.61,3.73,55.08,3.7,3.35,4.98,0.33
2020-12-16 05:00:00,198.6,0.41,3.34,63.66,3.93,3.3,4.72,0.24
2020-12-16 06:00:00,201.94,0.4,3.81,65.8,4.47,3.31,4.67,0.27
2020-12-16 07:00:00,203.61,0.41,4.07,55.79,3.99,2.95,4.33,0.34
2020-12-16 08:00:00,206.95,0.39,4.03,43.27,3.07,2.31,3.55,0.39
2020-12-16 09:00:00,205.28,0.45,4.46,36.12,2.83,2.14,3.32,0.45
2020-12-16 10:00:00,205.28,0.33,5.48,29.33,2.89,2.17,3.39,0.54
2020-12-16 11:00:00,206.95,0.08,6.26,25.03,2.98,2.13,3.34,0.6
2020-12-16 12:00:00,208.62,0.02,6.08,23.96,3.01,2.17,3.3,0.59
2020-12-16 13:00:00,208.62,0.02,6.17,22.71,3.25,2.41,3.44,0.55
2020-12-16 14:00:00,206.95,0.04,7.03,20.39,3.99,2.86,3.84,0.54
2020-12-16 15:00:00,211.95,0.11,9.77,15.91,5.31,3.33,4.36,0.64
2020-12-16 16:00:00,213.62,0.24,12.68,10.91,6.44,3.69,4.72,0.8
2020-12-16 17:00:00,213.62,0.52,14.91,6.53,7.63,4.08,5.18,0.97
2020-12-16 18:00:00,213.62,1.44,16.62,2.5,8.11,4.66,5.9,1.12
2020-12-16 19:00:00,210.29,2.79,15.25,0.83,7.33,4.95,6.39,1.2
2020-12-16 20:00:00,206.95,3.47,13.54,0.62,6.62,4.74,6.33,1.22
2020-12-16 21:00:00,206.95,3.44,12.51,0.76,6.14,4.15,5.81,1.12
2020-12-16 22:00:00,208.62,5.64,10.54,2.39,6.38,3.91,5.75,1.19
2020-12-16 23:00:00,226.97,10.17,9.0,5.99,7.39,4.25,6.61,1.82
2020-12-17 00:00:00,226.97,4.64,11.48,26.46,8.7,5.03,6.88,1.6
2020-12-17 01:00:00,233.65,1.76,11.82,68.67,9.18,6.29,8.13,1.52
2020-12-17 02:00:00,230.31,0.76,8.57,97.28,8.82,6.49,8.19,1.74
2020-12-17 03:00:00,213.62,0.42,4.2,77.96,4.95,3.74,4.56,1.17
2020-12-17 04:00:00,216.96,0.39,3.68,75.82,4.53,2.81,3.51,1.11
2020-12-17 05:00:00,220.3,0.35,3.51,82.25,4.71,2.91,3.69,1.0
2020-12-17 06:00:00,226.97,0.37,4.24,94.41,6.08,3.84,4.81,0.97
2020-12-17 07:00:00,230.31,0.38,4.93,98.71,6.97,4.74,5.87,0.96
2020-12-17 08:00:00,230.31,0.35,5.14,87.98,6.14,4.81,5.84,0.97
2020-12-17 09:00:00,257.02,0.62,10.11,82.25,6.14,5.23,6.57,1.63
2020-12-17 10:00:00,277.04,0.55,13.88,86.55,7.39,6.49,8.24,2.12
2020-12-17 11:00:00,280.38,0.13,15.77,74.39,8.11,7.65,9.69,2.09
2020-12-17 12:00:00,273.71,0.0,15.77,57.22,8.11,8.01,10.2,1.79
2020-12-17 13:00:00,263.69,0.0,15.94,42.2,7.75,7.79,9.88,1.54
2020-12-17 14:00:00,253.68,0.0,15.94,26.82,6.91,7.14,9.12,1.46
2020-12-17 15:00:00,223.64,0.02,12.34,14.66,5.36,4.69,6.15,1.36
2020-12-17 16:00:00,200.27,0.04,9.43,10.82,4.59,3.05,4.06,1.16
2020-12-17 17:00:00,193.6,0.04,8.05,10.37,4.47,2.53,3.31,1.09
2020-12-17 18:00:00,190.26,0.11,7.37,7.69,4.41,2.19,2.91,1.06
2020-12-17 19:00:00,186.92,0.37,7.45,4.51,4.47,2.02,2.76,1.09
2020-12-17 20:00:00,185.25,0.94,7.8,2.55,4.71,1.97,2.76,1.11
2020-12-17 21:00:00,186.92,1.98,8.31,1.19,5.42,2.08,2.96,1.24
2020-12-17 22:00:00,195.27,4.25,8.4,2.68,6.74,2.43,3.53,1.62
2020-12-17 23:00:00,223.64,6.15,11.82,12.7,9.18,3.36,4.86,2.41
2020-12-18 00:00:00,247.0,5.25,16.97,34.69,11.92,4.18,5.86,3.17
2020-12-18 01:00:00,263.69,3.13,18.68,72.24,13.11,4.77,6.56,3.71
2020-12-18 02:00:00,263.69,1.55,15.77,123.02,14.78,5.49,7.37,4.43
2020-12-18 03:00:00,236.99,0.59,8.05,121.59,11.09,3.75,4.92,3.23
2020-12-18 04:00:00,226.97,0.47,6.86,97.28,10.01,2.57,3.34,2.31
2020-12-18 05:00:00,216.96,0.4,6.51,76.53,8.94,2.09,2.63,1.57
2020-12-18 06:00:00,216.96,0.36,7.28,56.51,7.51,1.86,2.32,1.31
2020-12-18 07:00:00,226.97,0.42,10.97,54.36,9.54,2.37,2.9,1.43
2020-12-18 08:00:00,253.68,0.36,19.71,70.81,16.21,4.61,5.36,1.82
2020-12-18 09:00:00,287.06,0.09,27.76,77.25,20.27,7.66,8.74,2.34
2020-12-18 10:00:00,283.72,0.04,23.31,68.67,16.93,8.65,9.67,1.38
2020-12-18 11:00:00,273.71,0.0,15.77,78.68,10.49,12.15,15.53,0.73
2020-12-18 12:00:00,233.65,0.0,10.37,46.49,6.14,8.28,15.38,0.52
2020-12-18 13:00:00,203.61,0.02,7.71,31.83,4.89,5.87,14.39,0.42
2020-12-18 14:00:00,188.59,0.03,6.0,28.25,4.05,5.53,14.53,0.34
2020-12-18 15:00:00,178.58,0.02,4.93,29.33,3.43,5.23,15.7,0.29
2020-12-18 16:00:00,175.24,0.02,4.37,31.47,3.22,5.07,16.9,0.26
2020-12-18 17:00:00,175.24,0.01,3.3,35.76,2.62,4.77,17.68,0.2
2020-12-18 18:00:00,171.9,0.0,3.26,38.98,2.68,4.61,19.45,0.21
2020-12-18 19:00:00,166.89,0.0,3.47,38.62,2.92,4.48,20.62,0.23
2020-12-18 20:00:00,165.22,0.0,3.77,39.34,3.13,4.3,20.63,0.26
2020-12-18 21:00:00,165.22,0.0,3.9,39.34,3.19,3.87,18.7,0.28
2020-12-18 22:00:00,166.89,0.02,4.16,36.84,3.31,3.38,16.67,0.31
2020-12-18 23:00:00,168.56,0.09,4.67,33.98,3.43,3.0,15.02,0.39
2020-12-19 00:00:00,171.9,0.27,4.88,31.83,3.4,2.7,13.46,0.44
2020-12-19 01:00:00,173.57,0.48,4.58,30.76,3.4,2.53,12.5,0.44
2020-12-19 02:00:00,171.9,0.62,4.07,29.68,3.4,2.46,12.36,0.41
2020-12-19 03:00:00,170.23,0.59,4.67,27.18,3.87,2.45,10.64,0.42
2020-12-19 04:00:00,170.23,0.75,5.27,25.39,4.47,2.45,8.27,0.46
2020-12-19 05:00:00,170.23,0.82,5.4,25.03,4.53,2.37,6.57,0.46
2020-12-19 06:00:00,171.9,0.87,6.43,23.96,5.01,2.36,5.53,0.52
2020-12-19 07:00:00,175.24,0.78,7.28,22.35,5.25,2.34,4.96,0.55
2020-12-19 08:00:00,178.58,0.57,7.45,21.1,4.89,2.31,4.72,0.52
2020-12-19 09:00:00,183.58,0.38,8.31,19.13,4.65,2.36,4.89,0.55
2020-12-19 10:00:00,188.59,0.29,9.34,17.17,4.47,2.57,5.26,0.58
2020-12-19 11:00:00,186.92,0.19,9.43,16.81,4.17,2.76,5.42,0.55
2020-12-19 12:00:00,185.25,0.14,8.82,18.24,3.55,2.88,5.68,0.52
2020-12-19 13:00:00,186.92,0.13,9.43,18.42,3.49,3.01,6.07,0.56
2020-12-19 14:00:00,190.26,0.15,10.8,17.52,3.79,3.1,6.21,0.66
2020-12-19 15:00:00,193.6,0.16,12.0,16.63,4.11,3.09,5.96,0.7
2020-12-19 16:00:00,190.26,0.11,11.48,18.06,4.41,2.84,5.23,0.55
2020-12-19 17:00:00,183.58,0.05,9.51,22.35,4.47,2.51,4.36,0.43
2020-12-19 18:00:00,180.24,0.03,8.05,26.11,4.53,2.24,3.59,0.38
2020-12-19 19:00:00,178.58,0.02,6.77,28.61,4.11,1.98,3.0,0.33
2020-12-19 20:00:00,178.58,0.01,5.74,30.76,3.52,1.73,2.57,0.29
2020-12-19 21:00:00,178.58,0.01,5.01,32.19,3.1,1.55,2.31,0.26
2020-12-19 22:00:00,178.58,0.02,5.36,31.47,3.31,1.55,2.32,0.29
2020-12-19 23:00:00,183.58,0.1,6.68,30.04,3.73,1.68,2.52,0.4
2020-12-20 00:00:00,190.26,0.31,7.8,29.68,4.11,1.78,2.68,0.51
2020-12-20 01:00:00,191.93,0.55,8.23,31.11,4.77,1.83,2.76,0.56
2020-12-20 02:00:00,190.26,0.69,8.14,34.33,5.48,1.86,2.76,0.6
2020-12-20 03:00:00,186.92,0.55,7.11,37.91,5.13,1.75,2.5,0.52
2020-12-20 04:00:00,188.59,0.5,8.23,38.62,5.96,1.82,2.55,0.59
2020-12-20 05:00:00,193.6,0.43,9.68,38.98,6.97,1.94,2.66,0.68
2020-12-20 06:00:00,198.6,0.41,12.17,38.62,8.58,2.24,2.96,0.81
2020-12-20 07:00:00,196.93,0.32,10.28,37.91,7.45,2.02,2.75,0.68
2020-12-20 08:00:00,186.92,0.18,6.26,37.55,4.17,1.42,2.09,0.41
2020-12-20 09:00:00,180.24,0.12,5.31,33.26,2.89,1.35,2.0,0.36
2020-12-20 10:00:00,186.92,0.08,6.34,28.97,3.01,1.4,2.15,0.42
2020-12-20 11:00:00,195.27,0.03,6.51,28.25,2.98,1.49,2.46,0.45
2020-12-20 12:00:00,210.29,0.04,8.14,27.18,2.8,1.81,3.27,0.56
2020-12-20 13:00:00,226.97,0.1,11.65,22.17,3.34,2.35,4.45,0.84
2020-12-20 14:00:00,243.66,0.28,16.11,15.91,4.41,3.04,5.7,1.27
2020-12-20 15:00:00,273.71,1.7,23.65,5.72,6.97,4.19,7.52,2.91
2020-12-20 16:00:00,300.41,5.98,27.42,0.64,10.25,5.25,8.81,4.69
2020-12-20 17:00:00,320.44,11.29,28.45,0.12,14.31,6.45,10.02,5.76
2020-12-20 18:00:00,337.12,15.87,31.87,0.03,19.55,8.38,11.63,6.78
2020-12-20 19:00:00,340.46,17.88,34.27,0.03,24.08,10.13,13.26,7.22
2020-12-20 20:00:00,317.1,15.2,33.93,0.09,24.8,10.55,13.67,6.21
2020-12-20 21:00:00,270.37,5.25,28.45,1.52,16.69,8.42,11.56,2.63
2020-12-20 22:00:00,253.68,1.51,22.28,5.63,10.73,5.7,8.82,1.35
